area,ndvi_mean,ndvi_min,ndvi_max,ndvi_std,ndvi_count,date
Chandkheda,0.1719736176176288,0.1245296767002792,0.1963162585711897,0.027220732274282684,10,2022-12-01
Chandkheda,0.1647394932182662,0.1312397938689334,0.1819254084878308,0.017821961791299978,11,2023-01-01
Chandkheda,0.15867627274629745,0.1495008204997096,0.1655089927066283,0.005849571888558132,10,2023-02-01
Chandkheda,0.15851016655996703,0.1453603924991402,0.1778918777619536,0.0122556581535683,10,2023-03-01
Chandkheda,0.15138850495105852,0.1294093978514635,0.1607459687742561,0.013603354940644206,8,2023-04-01
Chandkheda,0.1304673400302349,0.0853615017859829,0.1514256729153143,0.024355078299374847,10,2023-05-01
Chandkheda,0.19045554243906127,0.174109596015628,0.210145718197931,0.011131903146470504,12,2023-10-01
Chandkheda,0.19002735060674117,0.1829378184488852,0.2006931397032292,0.007998844702337304,6,2023-11-01
Chandkheda,0.18931989279937222,0.1830979734724396,0.1967442200677512,0.005682052064598932,6,2023-12-01
Chandkheda,0.1302491752769039,0.0347671077855149,0.1712651302644717,0.06191951465498654,7,2024-01-01
Chandkheda,0.14504834958303442,0.1447454523818337,0.1453512467842351,0.0004283613299428994,2,2024-02-01
Chandkheda,0.15324188237501854,0.1404491834838885,0.1600287463165078,0.007626878809019023,10,2024-03-01
Chandkheda,0.14697640803703527,0.1441380188732888,0.1507490884582552,0.002801551808374709,5,2024-04-01
Chandkheda,0.13768524990734898,0.1241054263720165,0.1592451406731735,0.012350289239097593,13,2024-05-01
Chandkheda,0.21218474750494068,0.2073033690048232,0.2175206970766143,0.004405175729745598,6,2024-10-01
Chandkheda,0.1951455654410883,0.1858333446935133,0.2043152818458811,0.005422544280351418,12,2024-11-01
Chandkheda,0.1864675294092578,0.1820971774150678,0.1920334999198442,0.0029499872038281963,10,2024-12-01
Chandkheda,0.16240724157227895,0.1351086289624559,0.1842442425629731,0.016199863207512686,14,2025-01-01
Chandkheda,0.15612692201862885,0.1462800234125545,0.1635741563433169,0.007069117369445937,8,2025-02-01
Chandkheda,0.14986666244669827,0.1418896446569025,0.1595554852078452,0.006730283967109857,12,2025-03-01
Chandkheda,0.15202001603329965,0.1377350358743102,0.1694978591308052,0.009703738203412044,16,2025-04-01
Chandkheda,0.13930035760604423,0.1379755891027917,0.1405530516834392,0.0013128935672905493,4,2025-05-01
Chandkheda,0.20026380439142644,0.1838457353009822,0.2119304836719758,0.012226592637183,10,2025-10-01
Chandkheda,0.20637687546100164,0.1788465043743334,0.2218144837947218,0.01417611266325719,10,2025-11-01
Chandkheda,0.17952366201269454,0.1687352401140268,0.1932048986985254,0.0085511925355976,12,2025-12-01
Chandkheda,0.1589537948490819,0.1502485698004707,0.1724741280213703,0.008440952892723104,10,2026-01-01
Chandkheda,0.14511536698960065,0.1140010886407777,0.1584790205790995,0.016939820144151775,10,2026-02-01
Chandkheda,0.15139157404905715,0.1444089059047708,0.1576224700590939,0.00447051303772752,10,2026-03-01
Gota,0.35846311313927387,0.3457457736909727,0.3724196218953376,0.011528932551120832,6,2018-01-01
Gota,0.3260355804313213,0.3111198817361602,0.3375273189941244,0.011041468117534387,8,2018-02-01
Gota,0.2961281621598434,0.2762911946230063,0.3104325856496752,0.01575767276100754,6,2018-03-01
Gota,0.2500685058288072,0.2499609438174071,0.2501760678402073,0.00015211565531815318,2,2018-04-01
Gota,0.23403727239314534,0.2246343013832576,0.2433412200159775,0.010644977263074767,4,2018-05-01
Gota,0.4174617293152245,0.3740369121036013,0.4717861386056187,0.0437774524466036,6,2018-10-01
Gota,0.33530205635056093,0.3218935255191457,0.3535758623144405,0.013449105763682998,6,2018-11-01
Gota,0.3017407302502766,0.2732611526386366,0.3199566362472796,0.01764685330021214,10,2018-12-01
Gota,0.28583904957149214,0.2469468741101382,0.2995700596365349,0.019249716751926188,10,2019-01-01
Gota,0.274567354064532,0.2660103703433321,0.2838724975065601,0.008310220521854783,12,2019-02-01
Gota,0.25854354065430024,0.2395662529540479,0.2765149172079159,0.014052396952030186,12,2019-03-01
Gota,0.23880303970522535,0.2313131157108928,0.2624889278621948,0.0110568109063592,12,2019-04-01
Gota,0.2169214955539908,0.1980542154751867,0.2282349806545814,0.010600455440243366,12,2019-05-01
Gota,0.451703628201915,0.3200714977454337,0.4950302951130232,0.06775294740062676,10,2019-10-01
Gota,0.3947414745283477,0.3127730600190678,0.4491251101651241,0.05314489766394218,10,2019-11-01
Gota,0.32419010033674767,0.2707983336541456,0.3755161162728421,0.038747745200472763,10,2019-12-01
Gota,0.31319737087162247,0.2898406413941287,0.3290735604959455,0.01764442293684771,6,2020-01-01
Gota,0.3035731372695661,0.2954607528406062,0.310132899479512,0.0052980088280065,12,2020-02-01
Gota,0.27946807657854583,0.2429359844249361,0.3090060872667295,0.026114888085592244,9,2020-03-01
Gota,0.2608970585424697,0.2378350895808816,0.2844635898869097,0.01906754101712873,12,2020-04-01
Gota,0.24115978857734727,0.2289908770074953,0.2576465301901316,0.011429045892894918,10,2020-05-01
Gota,0.41402863027317005,0.289420754163033,0.4649214320215811,0.06681719000187349,10,2020-10-01
Gota,0.36597879420995183,0.334936366652764,0.3860056026649862,0.017529608532325054,10,2020-11-01
Gota,0.3390025671671906,0.274377072040066,0.3689398573519085,0.032010615086504365,12,2020-12-01
Gota,0.28986141920458036,0.2016698552913099,0.3225721130687157,0.047161714644556985,10,2021-01-01
Gota,0.2910823132992635,0.2762259544604877,0.2981028114550632,0.007821844859133478,10,2021-02-01
Gota,0.2714622044527698,0.2646547578859656,0.2807467713817911,0.005677500143083425,10,2021-03-01
Gota,0.24989575658206775,0.22366586066639,0.2714737192428409,0.021855315826415415,12,2021-04-01
Gota,0.2396347778860277,0.234199197824912,0.246737463252641,0.004353989048719433,7,2021-05-01
