area,no2_mean,no2_min,no2_max,no2_std,no2_count,date
Thaltej,8.754210917255513e-05,6.390601022302302e-05,0.0001578257074521,2.035938146805813e-05,49,2020-09-01
Thaltej,0.00011691303596883313,7.133447797969385e-05,0.0002140129748739,3.686282428589756e-05,53,2020-10-01
Thaltej,0.000129927254667889,7.530738754823267e-05,0.0001993947918274,3.742718764233562e-05,50,2020-11-01
Thaltej,0.0001712987929146756,9.698222388937786e-05,0.0003239913084384,5.435956510372715e-05,47,2020-12-01
Thaltej,0.00018512320541348473,9.742711443505262e-05,0.0003285047213714,4.7806867660631585e-05,49,2021-01-01
Thaltej,0.00018146674303708493,9.171889513554492e-05,0.0003762801381245,6.737559220766862e-05,46,2021-02-01
Thaltej,0.00016262247165703213,8.838245287037421e-05,0.0004820064170219,7.773530206151277e-05,50,2021-03-01
Thaltej,0.0001247958466005888,7.550067276850922e-05,0.0002973680209847,4.532276702073003e-05,53,2021-04-01
Thaltej,0.00010519091634055003,7.026211269953819e-05,0.0001971394328046,2.221266724542982e-05,54,2021-05-01
Thaltej,9.404304896917796e-05,5.738882783045111e-05,0.0001463266281447,1.7099909572101526e-05,49,2021-06-01
Thaltej,9.987995765067009e-05,6.863889629258395e-05,0.0001428489997308,1.9414931751395722e-05,54,2021-07-01
Thaltej,9.345067666246413e-05,6.97686275672327e-05,0.0001338351858538,1.4149643967892231e-05,49,2021-08-01
Thaltej,9.767148615389516e-05,7.090810548731678e-05,0.0001638386029572,1.9700501334689387e-05,48,2021-09-01
Thaltej,0.00013306148309786054,8.51912731836616e-05,0.0002248301338806,3.901287614712126e-05,51,2021-10-01
Thaltej,0.00014832453773720722,8.545517977171657e-05,0.00026088007736,4.343212916445693e-05,54,2021-11-01
Thaltej,0.00013632307476415877,6.835838439344524e-05,0.0002231880155856,3.252843148396449e-05,52,2021-12-01
Thaltej,0.00015665708717752503,7.591728028390202e-05,0.0002738116164376,5.073960766952938e-05,49,2022-01-01
Thaltej,0.00015401896057703397,8.401592089427741e-05,0.0004168459786999,6.283340477060297e-05,45,2022-02-01
Thaltej,0.00012741453193592983,6.736725899795158e-05,0.0002442499889029,4.4308302884716545e-05,51,2022-03-01
Thaltej,0.00010417905941509868,8.38272544059171e-05,0.0001577252817389,1.6299388743209706e-05,49,2022-04-01
Thaltej,8.904900623572446e-05,6.268874908054437e-05,0.0001138888935211,1.1215371061895484e-05,51,2022-05-01
Thaltej,0.00010593759109044002,8.342159708263561e-05,0.0001930099841466,2.26643618988008e-05,48,2022-06-01
Thaltej,8.769343771742339e-05,2.718622384759401e-05,0.0001877076132434,3.0009932976078806e-05,50,2022-07-01
Thaltej,8.111006143419175e-05,5.603198865919493e-05,0.0001315183824763,1.9649393854249447e-05,51,2022-08-01
Thaltej,9.876884751244637e-05,6.674805816003102e-05,0.0001743119356352,2.835910512395047e-05,52,2022-09-01
Thaltej,0.00014905224806528974,8.061771188611336e-05,0.0002353876482354,4.6883077367605315e-05,52,2022-10-01
Thaltej,0.00019374196966761304,0.0001187246089102,0.0003370523658386,4.7474509083202744e-05,46,2022-11-01
Thaltej,0.00015705143927537623,9.54188084098694e-05,0.0002337359923015,2.8945008047044196e-05,77,2022-12-01
Thaltej,0.00015447413216256324,9.15270352306812e-05,0.0002835304707745,3.9413053305137536e-05,170,2023-01-01
Thaltej,0.0001781714246633094,0.0001004911964807,0.0003883990343452,5.098439329381768e-05,213,2023-02-01
Thaltej,0.00014791194304949917,6.902628066838015e-05,0.0002688052088701,3.9848206566004355e-05,120,2023-03-01
Thaltej,0.00012195288876255705,4.52667773061001e-05,0.0002571992766631,3.109973388005228e-05,49,2023-04-01
Thaltej,0.00011055710869773623,7.219091639853312e-05,0.0002274268481415,2.7140871115487427e-05,50,2023-05-01
Thaltej,0.00010032030965994836,6.165244372422252e-05,0.0001409026938876,1.9034082058892732e-05,49,2023-06-01
Thaltej,9.035280377870957e-05,6.656658661084662e-05,0.0001484298235684,1.652950704313632e-05,48,2023-07-01
Thaltej,7.53017695247456e-05,6.038651442117058e-05,9.722522372616369e-05,9.145153394243965e-06,51,2023-08-01
Thaltej,0.00010076157773103358,7.220477709778667e-05,0.000150878456438,1.4260470165452026e-05,47,2023-09-01
Thaltej,0.00014259524635284673,7.850603903092046e-05,0.0002646451306002,4.84722452281786e-05,48,2023-10-01
Thaltej,0.00015514878481877973,9.212287228271852e-05,0.0003243195370014,5.070684744355868e-05,48,2023-11-01
Thaltej,0.00013077942027067138,7.524179043525878e-05,0.0002264012849536,3.7854525967235525e-05,52,2023-12-01
Thaltej,0.0001488978690288273,9.653741290097834e-05,0.0003401147648974,4.8024589963506514e-05,52,2024-01-01
Thaltej,0.00013484295680109566,5.442214169786236e-05,0.0002568608836137,5.0097115542467275e-05,50,2024-02-01
Thaltej,0.00012751927182783683,8.135612501789585e-05,0.0002448662755671,3.916181954325676e-05,49,2024-03-01
Thaltej,0.00011315540309600121,7.044659512358542e-05,0.0002844371727252,4.268130055368968e-05,46,2024-04-01
Thaltej,0.00010727158158055163,8.111806746306801e-05,0.0001538961805636,1.7055803984822394e-05,53,2024-05-01
Thaltej,0.00010283552583915892,6.0340949858086176e-05,0.0001701302129802,1.8275238011383416e-05,51,2024-06-01
Thaltej,8.912895752285243e-05,5.4891221595525167e-05,0.0001464645552932,2.1961293968124537e-05,47,2024-07-01
Thaltej,7.544528683461863e-05,5.6347116010667e-05,0.0001098538131665,1.2611906885390692e-05,53,2024-08-01
Thaltej,8.329959589522798e-05,5.212891196276048e-05,0.0001190645689769,1.6229360710926836e-05,50,2024-09-01
Thaltej,0.0001504196318721013,4.7725086572773135e-05,0.0002992190184519,5.466912607410621e-05,52,2024-10-01
Thaltej,0.0001561065710366709,8.125982488651054e-05,0.0002273087372485,3.1418897439797365e-05,46,2024-11-01
Thaltej,0.00013554676053147843,8.481973701664918e-05,0.0001991944445762,2.5391990659781406e-05,49,2024-12-01
Thaltej,0.0001413532242906674,7.418348926262537e-05,0.0002937469593934,5.1662182029089346e-05,51,2025-01-01
Thaltej,0.00013115006434304819,8.775706794333753e-05,0.0002018976035138,3.3265333621123695e-05,51,2025-02-01
Thaltej,0.00013948312994022411,7.96816944065191e-05,0.0002536698199893,4.9723749204700156e-05,68,2025-03-01
Thaltej,0.00010604694095462176,7.775556773124415e-05,0.0002175183030982,2.3587048387870726e-05,87,2025-04-01
Thaltej,0.00011312074256055005,3.429048958092254e-05,0.00014554985129,1.674572361088464e-05,80,2025-05-01
Thaltej,9.654402742856384e-05,5.88631858635517e-05,0.0001436098007329,1.781724744698069e-05,59,2025-06-01
Thaltej,8.163673610006425e-05,5.848832734044864e-05,0.0001044055097736,9.870744624467142e-06,54,2025-07-01
Thaltej,7.954416718530986e-05,5.815641501618465e-05,0.0001137459717113,1.2070278901496597e-05,53,2025-08-01
Thaltej,8.910187306887715e-05,5.767063326757643e-05,0.0001265610261178,1.23469006233208e-05,62,2025-09-01
Thaltej,0.0001091309164482971,6.989967301212959e-05,0.0002915633580282,4.234709527798033e-05,56,2025-10-01
Thaltej,0.00014376181280105488,7.424231756360489e-05,0.0002552157409496,4.034917796928566e-05,47,2025-11-01
Thaltej,0.000185557777558168,0.0001117322244681,0.0004116254773514,5.454469389480655e-05,50,2025-12-01
Thaltej,0.0001265544401486315,6.654176864884507e-05,0.0001876486837703,2.857635149768408e-05,51,2026-01-01
Thaltej,0.00013086336134907344,7.598023512400623e-05,0.0002373870977227,3.736014765025646e-05,47,2026-02-01
Thaltej,0.0001100050164467314,7.933378430881677e-05,0.0002171176012571,2.8408404614093057e-05,35,2026-03-01
Vasna,0.00010396366615084981,6.776495138183236e-05,0.0002163851870355,3.099027446248299e-05,36,2018-07-01
Vasna,9.424757817415168e-05,5.969917404820382e-05,0.0002597659770584,3.6802872687861934e-05,39,2018-08-01
Vasna,0.00010592858964188974,6.17856334815597e-05,0.000191551313037,3.4025877240555994e-05,45,2018-09-01
Vasna,0.00018568802217849132,0.0001148311130236,0.0002864412471941,4.789680137243269e-05,46,2018-10-01
Vasna,0.00018755972493144664,0.0001227443544959,0.0002927231680497,3.7037122744025804e-05,45,2018-11-01
Vasna,0.00018603531558277002,0.0001040771029936,0.0003674624604173,4.607483027352852e-05,50,2018-12-01
Vasna,0.00018749682564056917,9.86276864974651e-05,0.0003559035277058,6.069803465008033e-05,53,2019-01-01
Vasna,0.00015926724805290576,7.61783107538075e-05,0.0002704589860513,4.881739345578973e-05,44,2019-02-01
Vasna,0.00015703906859356595,8.906476193276273e-05,0.0003302675745099,4.78735734569728e-05,50,2019-03-01
Vasna,0.00014547372902504814,0.0001010620986635,0.0002629347964027,3.9445831637730644e-05,54,2019-04-01
Vasna,0.00011637140011070463,6.894108810229227e-05,0.0001598639565818,1.6262467831792543e-05,54,2019-05-01
Vasna,0.00010651045452468714,7.293367661873539e-05,0.0001468465826325,1.5167960311990898e-05,48,2019-06-01
Vasna,0.00010603566172686334,5.928910104557872e-05,0.0001911741491207,3.0247119111626324e-05,46,2019-07-01
Vasna,8.800557320919618e-05,4.385723887066466e-05,0.0001411725388607,1.8625230910154352e-05,54,2019-08-01
Vasna,9.862367486047465e-05,6.584390342272618e-05,0.0001593097695149,1.9751380146692758e-05,53,2019-09-01
Vasna,0.00013183576632855008,4.082173649436272e-05,0.0002475317299836,4.676665410949342e-05,54,2019-10-01
Vasna,0.0001490709356460775,8.192920358851552e-05,0.0002914459098018,4.410837427245533e-05,46,2019-11-01
Vasna,0.00014108657312736968,8.426603698508303e-05,0.0002213316616537,3.557007381681894e-05,48,2019-12-01
Vasna,0.0001409421940938424,6.40847416422103e-05,0.0002542667789384,4.014301469561602e-05,49,2020-01-01
Vasna,0.00015572141694974865,7.95830856077373e-05,0.0003237265257961,4.775532931588967e-05,46,2020-02-01
Vasna,0.00012798216331534658,6.843768752027058e-05,0.0002725379599723,4.9950251328582675e-05,47,2020-03-01
Vasna,8.032692733985983e-05,5.1784920162846144e-05,9.721091888049302e-05,9.478029231126349e-06,49,2020-04-01
Vasna,8.350848362905105e-05,6.70455441529134e-05,0.0001150951407711,8.18986413193555e-06,52,2020-05-01
Vasna,0.00010392153950841639,7.682521669524773e-05,0.0001564709151225,2.1283696306279196e-05,51,2020-06-01
Vasna,8.447905240159726e-05,5.568550841417944e-05,0.0001347624852143,1.5696980320217493e-05,44,2020-07-01
Vasna,7.673435085547168e-05,5.032893750466972e-05,0.0001155742647824,1.4738310317807183e-05,52,2020-08-01
Vasna,9.255678548387553e-05,6.699880318689942e-05,0.000172939025579,2.0247837563045782e-05,49,2020-09-01
Vasna,0.0001416601878133062,7.788689086071142e-05,0.0002414529444649,4.715673039169036e-05,53,2020-10-01
Vasna,0.0001392308410732345,7.10262417289314e-05,0.0003064184817305,4.111391825314601e-05,50,2020-11-01
Vasna,0.00019464895901720426,0.0001183578409684,0.0004054343795233,6.220788826775335e-05,47,2020-12-01
Vasna,0.00022786700942128773,0.0001494021711209,0.0004384345711802,6.95287063018137e-05,49,2021-01-01
Vasna,0.00019837141487266522,0.0001086828341663,0.0004023727681704,7.414169442072858e-05,46,2021-02-01
Vasna,0.000217515266545738,0.0001062667130424,0.0005754483281635,9.539965814990919e-05,50,2021-03-01
Vasna,0.00015266015436148162,8.446942071565762e-05,0.0003446076765992,5.7325948893299395e-05,53,2021-04-01
Vasna,0.00011279314782555649,5.967039749337449e-05,0.0001901386079324,2.1399489336454105e-05,54,2021-05-01
Vasna,0.00010205869569568405,6.956298920543399e-05,0.0001621072588023,1.6747968770676568e-05,49,2021-06-01
Vasna,0.000100067606462869,6.639836132147302e-05,0.0001586789054239,2.094629462656842e-05,54,2021-07-01
Vasna,9.468769081630746e-05,6.595862845982649e-05,0.000135190412904,1.418726724742889e-05,49,2021-08-01
Vasna,0.00010010492742667996,6.422308083836164e-05,0.0001817909450514,2.4196664611214712e-05,47,2021-09-01
Vasna,0.00015035979908864945,7.675038068555352e-05,0.0003124012773403,4.491835144723839e-05,52,2021-10-01
Vasna,0.00016075714987533415,8.955555645295907e-05,0.0004093780886228,4.858606265311082e-05,54,2021-11-01
Vasna,0.00015123219632367236,5.967585396313104e-05,0.0003244580207189,4.811323661556535e-05,51,2021-12-01
Vasna,0.0001712963651032335,7.651545381892934e-05,0.0002839768569393,4.9490775989378734e-05,49,2022-01-01
Vasna,0.00017717350992411455,9.455868173495344e-05,0.0003832863756634,5.4835199450806646e-05,45,2022-02-01
Vasna,0.00015524540107990267,7.92571142143515e-05,0.0003350714837615,5.889793308076999e-05,51,2022-03-01
Vasna,0.0001222502514589221,8.925145275188776e-05,0.0001753073617602,1.8767740026494807e-05,49,2022-04-01
Vasna,0.00010014440612990649,5.856361432220976e-05,0.0001371185151888,1.6643834461687774e-05,51,2022-05-01
Vasna,0.00010894015467623085,7.285455807112245e-05,0.0001660957883691,1.9335983751261337e-05,48,2022-06-01
Vasna,8.775074287078961e-05,2.99404562075571e-05,0.0001426616763608,2.5392869042507424e-05,50,2022-07-01
Vasna,8.719612347537558e-05,5.2308550948518966e-05,0.0001436213037485,2.1137240804662334e-05,52,2022-08-01
Vasna,0.00010025656093409942,7.034876762190122e-05,0.0001473957804079,2.1654716790539412e-05,51,2022-09-01
Vasna,0.0001548286054971949,9.130526912443692e-05,0.0002727329621662,4.1317527618260894e-05,50,2022-10-01
Vasna,0.00021709155110884347,0.0001306613304295,0.0003691149024128,5.188638988515884e-05,46,2022-11-01
Vasna,0.00017698134235726314,8.740757475556226e-05,0.0004078566134083,5.1195793577711506e-05,77,2022-12-01
Vasna,0.00017599108538655236,0.0001024023106072,0.0004120645978616,5.0234925877308105e-05,170,2023-01-01
Vasna,0.00020083376100270048,0.0001216032728295,0.0003993739240763,5.975016876765266e-05,214,2023-02-01
Vasna,0.00016852885118323708,7.345807619699102e-05,0.0003252977693817,5.500177350980858e-05,120,2023-03-01
Vasna,0.00013318488375334774,6.831489617599368e-05,0.0002316786217777,2.9218979962505373e-05,50,2023-04-01
Vasna,0.0001259952711225804,8.330314963824298e-05,0.0003007138414153,3.6913689072637854e-05,51,2023-05-01
Vasna,0.00010610625706469153,7.021511489556094e-05,0.0001545250415801,2.0281182345249246e-05,49,2023-06-01
Vasna,9.462065127855218e-05,6.82764730300041e-05,0.000142834588706,1.821201844800856e-05,49,2023-07-01
Vasna,7.755643732668005e-05,5.740163032897455e-05,0.000109682726159,1.2655826414111834e-05,51,2023-08-01
Vasna,0.00011631589478875419,7.614448287376592e-05,0.0002605546838815,4.1654605101436044e-05,47,2023-09-01
Vasna,0.00018685527682188162,0.0001066391196616,0.0003728325431111,7.527065200025664e-05,49,2023-10-01
Vasna,0.0001649161262713745,9.89147597283749e-05,0.0003455306102853,5.9720714852562186e-05,48,2023-11-01
Vasna,0.00014705485617434798,8.289421451885999e-05,0.0002610416102778,4.7554922997868374e-05,52,2023-12-01
Vasna,0.00017218154052801567,0.0001103745164801,0.0003569246081098,5.161256208464545e-05,51,2024-01-01
Vasna,0.00015178516226753755,8.170941491823374e-05,0.000280732943786,5.168460737400615e-05,50,2024-02-01
Vasna,0.00015184662368842493,7.982829868062163e-05,0.0002682326731351,4.615184535981343e-05,49,2024-03-01
Vasna,0.00012764175088895817,7.879925972451853e-05,0.0002211507549362,3.940751335662378e-05,46,2024-04-01
Vasna,0.00011835568308137612,8.128332817577495e-05,0.0001826057079494,2.3317981152889787e-05,53,2024-05-01
Vasna,0.00010604538009196375,6.067514466661887e-05,0.0001498118648199,1.991364179346255e-05,51,2024-06-01
Vasna,8.813974358845548e-05,5.724149042712585e-05,0.0001486496388001,2.199113957969515e-05,47,2024-07-01
Vasna,7.310972674393534e-05,5.4517680837314254e-05,0.0001069807248377,1.2109182222446593e-05,53,2024-08-01
Vasna,8.771817622124699e-05,4.3616266339074734e-05,0.0001388168710163,2.0164643224093785e-05,50,2024-09-01
Vasna,0.00016035897007010374,6.740690146703723e-05,0.0002765977817924,5.0701260095211415e-05,52,2024-10-01
Vasna,0.00016773202652472607,0.0001001756697962,0.0002702833377752,4.0899965754606205e-05,46,2024-11-01
Vasna,0.00014773832220203614,7.23789886590713e-05,0.0002156517554088,2.6834270664519376e-05,49,2024-12-01
Vasna,0.00015674153879114916,7.984943982739873e-05,0.0003584852423121,5.27040658216517e-05,51,2025-01-01
Vasna,0.0001474898534298446,9.256176422188484e-05,0.0002311702852005,3.431869964672343e-05,52,2025-02-01
Vasna,0.0001545803460132981,8.1771844047538e-05,0.0002687580606352,5.211191591182166e-05,68,2025-03-01
Vasna,0.00012435897000458675,8.045780023326326e-05,0.0002420322784059,2.913632061889148e-05,87,2025-04-01
Vasna,0.0001244705783454495,9.339599329157422e-05,0.0001594964071499,1.3985475957017128e-05,80,2025-05-01
Vasna,9.863092108441888e-05,6.14622704635292e-05,0.0001571770276167,2.0734816328724072e-05,59,2025-06-01
Vasna,8.334048761815217e-05,5.898400388200187e-05,0.0001042572789853,9.890634343364048e-06,54,2025-07-01
Vasna,8.303356320346606e-05,6.0538977277038525e-05,0.0001319697476868,1.6022588198033208e-05,53,2025-08-01
Vasna,9.761671892897166e-05,4.895739402857245e-05,0.0001483899407392,2.0685973885976623e-05,63,2025-09-01
Vasna,0.00011718337891623802,5.5264612027603576e-05,0.0002576350212239,4.603767414866231e-05,57,2025-10-01
Vasna,0.00015726941013037652,7.670868716277846e-05,0.0003275070532294,4.946635659978939e-05,47,2025-11-01
Vasna,0.00018016011458227998,0.0001114164986618,0.0003580234451959,4.719917596496001e-05,50,2025-12-01
Vasna,0.00014273556520545555,8.090885893785111e-05,0.0002389570854831,3.433687550349841e-05,51,2026-01-01
Vasna,0.00015734131547581268,7.84995420689311e-05,0.0002643841826161,5.043236589752593e-05,48,2026-02-01
Vasna,0.00013923507815082287,0.0001049739607114,0.0002211613173131,2.6506259293824533e-05,35,2026-03-01
Vastral,9.989073109629644e-05,6.249005778677082e-05,0.0001573812128771,2.291597067289055e-05,35,2018-07-01
Vastral,8.931343599619094e-05,6.465302889979707e-05,0.0002128021435654,2.688672118149303e-05,38,2018-08-01
Vastral,0.00011953560200435264,6.4720479979799e-05,0.0003021213346868,5.117776597586881e-05,46,2018-09-01
Vastral,0.00016864787809941947,7.038588387218364e-05,0.0004022475969476,7.625057053985153e-05,45,2018-10-01
Vastral,0.00010730542948373839,7.746827953363442e-05,0.0002105095699161,2.5859084093682953e-05,45,2018-11-01
Vastral,0.00011932669314120622,6.991906451637397e-05,0.0002443962759289,4.391654458103358e-05,50,2018-12-01
Vastral,0.00013891038807379173,7.120223745005205e-05,0.0007959316496367,0.00011107693295730059,53,2019-01-01
Vastral,0.00014096862215240633,3.124087864037878e-05,0.000243176598029,4.8940490868713145e-05,45,2019-02-01
Vastral,0.0001486200263905631,7.266394407263234e-05,0.0002733182918746,4.1696052346595085e-05,50,2019-03-01
Vastral,0.00015900958138677406,0.0001010298113944,0.0002300367016169,2.8174918132403202e-05,54,2019-04-01
Vastral,0.00013323654944186048,9.242166331542372e-05,0.0001986643154494,2.332632202974166e-05,54,2019-05-01
Vastral,0.00011565494929357422,6.123866232300632e-05,0.0001730027458675,2.8797989763797894e-05,47,2019-06-01
Vastral,0.00010091002339219429,5.877206400095955e-05,0.0001618254955649,2.4092370838717643e-05,46,2019-07-01
Vastral,8.964102900658491e-05,4.239707777742297e-05,0.0001443648771694,1.9679832599868152e-05,54,2019-08-01
Vastral,8.71597849610418e-05,6.028644304061257e-05,0.0001585567667658,1.8210687513069706e-05,53,2019-09-01
Vastral,8.917094669033878e-05,5.027202294679763e-05,0.0001710593169697,2.547176373317595e-05,54,2019-10-01
Vastral,9.039384981453054e-05,5.404850980445894e-05,0.0002075640412689,3.12033273009239e-05,46,2019-11-01
Vastral,0.00010786184820232708,5.4549702171402046e-05,0.0002962871982354,4.6105814588835804e-05,48,2019-12-01
Vastral,0.00010998848359198496,3.55860897159419e-05,0.0003273708462171,4.934700856010899e-05,50,2020-01-01
Vastral,0.00012806422359968664,6.467239409034406e-05,0.0003268237045512,6.0394213080823614e-05,47,2020-02-01
Vastral,0.00011280115873100552,6.792294160507641e-05,0.0002633108831119,3.525420370513554e-05,46,2020-03-01
Vastral,7.894324869452883e-05,5.478019758989274e-05,9.12598637883893e-05,7.786719371085593e-06,49,2020-04-01
Vastral,8.596837509842698e-05,6.838001269281119e-05,0.0001069294739863,8.99070535039334e-06,52,2020-05-01
Vastral,0.00010121263460569892,6.827794870331646e-05,0.0001919318505711,2.3298640032139595e-05,50,2020-06-01
Vastral,8.162939754919327e-05,3.767970031318545e-05,0.0001123275959919,1.6155816394691393e-05,44,2020-07-01
Vastral,7.358596525714175e-05,4.76124774588077e-05,9.988767124016026e-05,1.2307065138716607e-05,52,2020-08-01
Vastral,0.00010014090064905589,6.283854354614864e-05,0.0001572114677153,2.287433009529488e-05,48,2020-09-01
Vastral,0.00012082304411612253,5.8730896967669215e-05,0.0002117410384799,3.2532609725245234e-05,52,2020-10-01
Vastral,0.00010760536938687636,5.577323212827457e-05,0.0002806271199908,4.104198797664157e-05,49,2020-11-01
Vastral,0.00012504634430811898,8.321682253156324e-05,0.0002078696717626,2.9009214547312174e-05,47,2020-12-01
Vastral,0.00018384785516875987,8.848444373121185e-05,0.0004914094111983,9.384459900913796e-05,49,2021-01-01
Vastral,0.00019417538928395115,8.149604261871511e-05,0.0003917730970131,8.831748943534227e-05,47,2021-02-01
Vastral,0.0001968608859389,0.0001054132259035,0.0003700240258117,6.117174713113921e-05,49,2021-03-01
Vastral,0.00015282694066579434,0.0001017516886539,0.0002410966423044,3.0599620553581024e-05,53,2021-04-01
Vastral,0.00011394597663064782,6.643598192905235e-05,0.0001842183308213,2.4799756632160122e-05,53,2021-05-01
Vastral,0.00010839425883361702,8.046473110735561e-05,0.0001362708426313,1.3659706304307984e-05,49,2021-06-01
Vastral,9.433550400268376e-05,6.579277420286714e-05,0.000130464758006,1.7501856252049018e-05,54,2021-07-01
Vastral,9.486141403936559e-05,6.861094102534965e-05,0.0001263909823517,1.4680431000311353e-05,50,2021-08-01
Vastral,9.393991540486672e-05,5.880723093559048e-05,0.0001914606407108,2.453771321981509e-05,48,2021-09-01
Vastral,0.0001166682974745718,7.089058687435747e-05,0.000235376107686,3.1608519761090775e-05,52,2021-10-01
Vastral,0.0001020524752134451,4.584923968707274e-05,0.0002269672841066,3.662652908686929e-05,54,2021-11-01
Vastral,0.00012477134469034522,5.851785493685376e-05,0.0004023108197561,7.145095093032209e-05,51,2021-12-01
Vastral,0.000129402931042227,7.000757614153721e-05,0.0004468338664423,7.333294099407142e-05,49,2022-01-01
Vastral,0.0001723053661856072,8.773433557269603e-05,0.0003986396997399,7.702967246251232e-05,47,2022-02-01
Vastral,0.00015148902383345996,8.334857640832758e-05,0.0002586893594145,3.5503283921866746e-05,51,2022-03-01
Vastral,0.00015064947385228091,5.9962334489679525e-05,0.0002195388433858,3.07549479105164e-05,49,2022-04-01
Vastral,0.00011546600790758509,5.7569446653355697e-05,0.0001910884039103,2.734351970197338e-05,51,2022-05-01
Vastral,0.00010620046431868134,4.912117117501679e-05,0.0001917898200092,2.397320051411236e-05,49,2022-06-01
Vastral,8.20091027211896e-05,4.673425521276394e-05,0.0001270336942979,1.6792453854529853e-05,50,2022-07-01
Vastral,8.766650631355414e-05,5.401304538304085e-05,0.0001486832640835,2.075738929229636e-05,52,2022-08-01
Vastral,0.00010873013543948245,6.962843005282448e-05,0.000156546164041,2.0656053007310594e-05,51,2022-09-01
Vastral,0.00011140994330727617,7.756883439840795e-05,0.0001557394342013,1.8989750993297945e-05,50,2022-10-01
Vastral,0.00014211634173762156,7.912110748988755e-05,0.000335428492139,5.723183058652341e-05,47,2022-11-01
Vastral,0.00013600878069311556,6.796401927226394e-05,0.0003464513928207,5.879385309403256e-05,78,2022-12-01
Vastral,0.00016528232902796258,8.404468606551539e-05,0.0003832543801327,8.296183148268187e-05,169,2023-01-01
Vastral,0.00016608814509858522,8.817835036146648e-05,0.0003111675692261,5.331606969437349e-05,214,2023-02-01
Vastral,0.00013908685978112449,7.314765631754268e-05,0.0002767819483469,3.554264525227587e-05,121,2023-03-01
Vastral,0.00014772400115144118,6.488546292811174e-05,0.0002412662142886,3.6823399827917244e-05,51,2023-04-01
Vastral,0.0001349551483986942,8.39367567096132e-05,0.0002202886532711,2.946382292604421e-05,51,2023-05-01
Vastral,0.00010460876880878183,5.394871829635053e-05,0.0001599932875251,2.2014423168053268e-05,49,2023-06-01
Vastral,9.578513956640535e-05,5.6419494461917655e-05,0.0001510957965403,2.1663913664654526e-05,49,2023-07-01
Vastral,7.87854447496692e-05,5.825570769957588e-05,0.0001034416379984,1.268477122079872e-05,50,2023-08-01
Vastral,0.00011592925768956913,5.95576889866503e-05,0.0001737713710202,2.1734333390461294e-05,47,2023-09-01
Vastral,0.0001615710307155801,8.687929373341143e-05,0.0002469935187259,4.0139646486353996e-05,50,2023-10-01
Vastral,0.00010382145456225811,6.768722493073847e-05,0.0001548948065313,2.4412740002875006e-05,48,2023-11-01
Vastral,0.00010708050249537753,5.892899380859779e-05,0.0001745728222885,3.178423487588449e-05,52,2023-12-01
Vastral,0.0001499563685277612,8.047408216646829e-05,0.0003148783710695,6.78247251004216e-05,52,2024-01-01
Vastral,0.00012739514394064088,4.7696976253064586e-05,0.0002076232291832,4.0698324540202704e-05,52,2024-02-01
Vastral,0.00016541716391943684,9.860429909564551e-05,0.0002603486063889,4.227865710839782e-05,50,2024-03-01
Vastral,0.00013271253806024713,8.708292094986654e-05,0.0002192822017397,2.9534060879954827e-05,46,2024-04-01
Vastral,0.0001355781205960585,7.989169080688424e-05,0.0002240715984576,2.7772242279409874e-05,53,2024-05-01
Vastral,0.00011067486472936455,6.731806934111771e-05,0.0001445751094335,2.212888937694423e-05,51,2024-06-01
Vastral,8.799186849535111e-05,5.6965076510115e-05,0.0001305815508,1.8303808256879612e-05,47,2024-07-01
Vastral,8.008827384302922e-05,5.126770230755874e-05,0.0001262050312466,1.757438437751596e-05,53,2024-08-01
Vastral,0.00010086955602756679,5.393215419859557e-05,0.0001506917033112,2.2913197727873665e-05,50,2024-09-01
Vastral,0.00012699176733547556,6.804495550693166e-05,0.0003679946797834,5.904840047550264e-05,53,2024-10-01
Vastral,0.00010822645785338521,7.628344877398301e-05,0.0001434231380494,1.9059359681044766e-05,47,2024-11-01
Vastral,0.00012864158881608704,7.728990291053917e-05,0.0002389718400841,4.392863140846001e-05,49,2024-12-01
Vastral,0.0001358088480574895,6.256639608181906e-05,0.0004121654745114,7.169616518601928e-05,50,2025-01-01
Vastral,0.00015672786594219933,7.585326486954545e-05,0.0002835056630872,5.457101970640205e-05,52,2025-02-01
Vastral,0.00014462801039309242,8.123286780671353e-05,0.0003178452903646,3.893624191582899e-05,68,2025-03-01
Vastral,0.0001478018317757938,8.710206748220784e-05,0.0002821584585013,3.545617353672785e-05,87,2025-04-01
Vastral,0.00013112255814153764,9.115410808880172e-05,0.000205722509759,2.5674941359324423e-05,79,2025-05-01
Vastral,0.00010654884612047079,5.9602538747769984e-05,0.0001561098605915,2.5960535646758003e-05,59,2025-06-01
Vastral,8.988060581807198e-05,6.878492616661554e-05,0.0001369388942647,1.4466380639275203e-05,54,2025-07-01
Vastral,8.36096331419063e-05,6.444873286751683e-05,0.0001198072641272,1.324919851813989e-05,53,2025-08-01
Vastral,0.00010861083602767931,5.721289562644105e-05,0.000173348504678,2.813876700745316e-05,63,2025-09-01
Vastral,8.875383041375066e-05,5.158263593331788e-05,0.0001575159507207,2.2149102428584834e-05,57,2025-10-01
Vastral,0.00010068040003171796,6.370776752834195e-05,0.0001568354491609,2.224303941019287e-05,47,2025-11-01
Vastral,0.00011926634272455196,6.543193577038944e-05,0.0003252554309679,5.3025700363619504e-05,51,2025-12-01
